Feature_ID,Phylum,Class,Order,Family,Genus,Species
b421158ad7ce597d9648d9ff44bc26fc,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
b4227f55f1a469e9b68be72d75b44914,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
b42bbd65548f937618d304e69aee753b,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b448f1b6ccfcf2969178dcb00634fb43,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
b460ce1e31f55d2aea35c843bc79294f,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
b46b8487afc771d2776dba82d4b2c024,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b476499f59aeeba272bcef2e6dd75bf5,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b487b092e0c8784ddbf8d7cbb44f3293,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
b4a16c2e3a6b37c692c9acbdceb9a674,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b4a44076daa0946fc189c3df5f8d3079,P__Proteobacteria,C__Gammaproteobacteria,,,,
b4a5345fef4a5f6f5335195e14a5a2ee,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b4ad51e5c024a0af9ba0e512d7487b1e,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b4b04f06edf9fffa5037760d05af3fc6,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b4c5858b30bc60e7855b5e765e4c408d,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
b4f79cc99e11348a7b12354c0bec3dd7,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
b5037c0ed6e2d1ee606e95ecea003ebf,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b50f95fbd985b0cdad71f08253e21159,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b519d624d5ebd025f9114f2f7d6d1405,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
b525a059eaf10305204ec8c4aae22887,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
b53e26b7e3eba1de527d7c1825b9b963,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__Flavobacteriaceae,G__Flavobacterium,
b54385ac30d193e45913584e52c94c53,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b545e13be93007d83312c21bd8759ba5,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,
b5610d3b555061504e5fe288a05d450a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Marmoricola,S__korecus
b58ac47493c1f080e9080ea7b631dcb6,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Kaistia,
b58ec27b8bf4a7dbb52acde49272e708,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
b5a732e75e022581d0f5778e00b5a303,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
b5af4d489ce4b816cb653ed7d83496b6,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Asticcacaulis,S__biprosthecium
b5c884f085a3e22e43c6b404cf4a4651,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,,
b5cacfdf0d4451fbea59e1f1b8d5be8a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b5dcb9d604b63759a2ac2f9c58b57b6b,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
b5e11835bfd46d3ec30cc744ec93670d,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,
b5f6e238cac2dc51280418709b642b4e,P__Proteobacteria,C__Betaproteobacteria,,,,
b5fd195a3231bcd6cf7ba3ea917b1fd2,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
b6005f4f0aac001b0a903ca491c4d46f,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
b60e1c6a32321debfee61bfc7ca9c349,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b61104d6592bada108b9db536a2ab014,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,S__lacticum
b615be42ffb5d109e611831819cf3403,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b621ba1dd430c9307b3d4f2dcde051b0,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b6494c33467c4eeda3f7769ad97268f3,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b6503ff1dc15e7650f9533eaa3366fc5,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b650e497302f968d086bdb74cad6a364,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,,
b6556d111e2e349261ef164015709c94,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Methylobacterium,
b663dc02c83acf067cbc8b0ed0ae5e5e,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
b683b11bcd6c32b5bd53be4954e207d0,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
b68a145a12c1278c6d050ce7841f4aac,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Shinella,
b68c409e3c7293cfc7ea6f3d968355fc,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__hodogayensis
b68f22872bb2b8588f0e5fbf3b16f4ec,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b6961e01218c8e73ddfe1f5149e55ef8,P__Firmicutes,C__Bacilli,O__Bacillales,F__Staphylococcaceae,G__Staphylococcus,
b699b8402c2d6c82990ce6f41e3150cc,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Variovorax,S__paradoxus
b6bfb72932af59cc6c5773d5e0bea9cc,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
b6dc10104a09db6ff8ed804cbc1f3a82,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b704a6b5d1b4524ea67f4cea96eb17a5,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,,
b71288b59458eecfdd227659045ed507,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b718ed43bc919e0b1799cfe692cb03e8,P__Fusobacteria,C__Fusobacteriia,O__Fusobacteriales,F__Fusobacteriaceae,G__Fusobacterium,
b72a3ca630f6979e56a1fcd4e8de4d1f,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
b730553e5250abb29cd8390ebb0298ff,P__Proteobacteria,C__Gammaproteobacteria,,,,
b73b1fa25b35d1d29996591a2f893747,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,,
b73fc0f4632d89e4065ac509ac23b045,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
b740dfb1ce7bc62c60949b6c490da0db,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
b7439c4f648746d9116ace16a1763243,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b76e539ad8370a39977ab5034b985c2a,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
b77714c7b5dee01d42f6d33a37e56f02,P__Bacteroidetes,C__Sphingobacteriia,O__Sphingobacteriales,,,
b7a1a6f83cb45d3035033e11081b11e6,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Kaistia,
b7b602a9f4e641d4408148672fd3466e,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
b7ea73c5b9e8cbd95293c003324aa7e0,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Pseudonocardiaceae,G__Pseudonocardia,
b7ee1882ea39bf1f699b00fd161977fa,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
b81233b4f046855a91623cc0ebf700e9,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
b838425520d54d8ce7a6f32fd1e3c896,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
b84590f5d1e9a536bd1a3572eae533d6,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b853b58940db6263ff9738a165e330f1,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b85a9d5421f841ca4450cd6e411b0c76,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
b861d915dc997b26412979acc100a203,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__Flavobacteriaceae,,
b869a1c2d448c41ccd257eaba1cc0e96,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b87554acf1399c06bbc233971fad863a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
b87c551a570993863c6ecffd076be93d,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,,
b8945ce245a80c5d8d34eca657768b28,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Bordetella,S__petrii
b8973a1ea7a79f34395bbe33dc2f2189,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
b8a45329bb41e468cb4e0759b6e831ce,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b8b8443884e04c80a7f8a1f073fe09e5,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
b8dc4e66bb53f234a7c4cec90ae7d45a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
b8e07fe90b0197943c8aa8258fe3a4e1,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b8eec6a189790759af1f1d53f5f8ad03,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
b8fe2150fe45c1e8b6b895cef82812d4,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,S__chocolatum
b90faee6687caae16af00c1783391c6f,P__Proteobacteria,C__Gammaproteobacteria,,,,
b9184a702e2d359c8892d08fa33a8c20,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
b924a007f953d23083d2ccad55802215,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b92d6ee7c228e6ba2997b6a7629dfeec,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
b93aa6697c38898994dd34794fa25100,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
b9482728c3e76e405ec9ba72a37a0c70,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
b96f4968dc85091fc89002f35fd93341,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,,
b97b75991bd0558f1ddac19fca639b4a,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,S__ginsengihumi
b9839de6ea116bede17a11f5870eac0a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Methylibium,
b997124c150ea9fd1e66817a75a6aa59,P__Proteobacteria,C__Alphaproteobacteria,,,,
b9ab0ff177013eabea3736b05da5d2d0,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
b9cf613db0f4ec80c20c616944f2e049,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardiaceae,G__Rhodococcus,S__globerulus
b9ed0adbfcdfa93daf141c4f7274e9b5,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Comamonas,
b9efdd482cad96b3865fce8216177782,P__TM6,,,,,
ba23c28cd8430b69821247155bac7021,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
ba360e1d99d3180959ef2bc0d7868147,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Pandoraea,
ba3d8b8d95bf04b3e74afbf0123c93bb,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
ba473fdbc3933546cdd0e5c07a8c8269,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
ba48afc4f45a836accaeff0fa59b3b2b,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
ba4b9adefab04adc300b43b093576a27,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
ba58895d117a35fc7565bfa3fa18e7bf,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
ba5dd54b3f22e8221e267a253f11a738,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
ba6d11f5a377a4e76b63ffc73b4781aa,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
ba71d6cfbca044e3eeb4274ced1f4848,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
ba7c2eb77e4cd20f1466a23cdccaf9cd,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
ba9156b645abc43fe73f10fe3443c5ee,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
ba9e39e998e702926ac7ab6ebd52bfec,P__Proteobacteria,,,,,
bad247bc4c33ff0b779c0dbf10631a75,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Caulobacter,
bad267cd0cf60ee8fb1fce9dc67d4340,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
baed69a6daad725d4dd8b826713265a2,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
baf034e2a04299554d9a20273fa8eab8,P__Proteobacteria,C__Betaproteobacteria,,,,
baf3a3e3597b64ff8490371c02a7c041,P__Proteobacteria,C__Alphaproteobacteria,O__Rickettsiales,,,
bb078f680d398eb4575c89143224d31a,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Blastomonas,S__natatoria
bb0cb76e01bdee3b4c9a50be8f8c3bf2,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
bb1609cd2fc2afb8c87da0dd5f3a3141,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bb23d13d33a1a6f7736654e4b5a0c76e,,,,,,
bb27f4ad5e83ce1297dbd776160ba7a6,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
bb2c56edd2da508367d76d2623fb8676,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
bb3acf8787484f026d2fe32f0badf83e,P__Proteobacteria,C__Alphaproteobacteria,,,,
bb456c77ff4ebddf4420ba748d018b93,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
bb45c7cb5aedc72c72fb0f8ac97eefe3,P__Proteobacteria,C__Betaproteobacteria,,,,
bb46a64c2b9ddb7dc7665cf7c1eb31ea,P__Proteobacteria,C__Alphaproteobacteria,,,,
bb47548c1e8e85ded2ff3b3c3f13f6b4,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
bb94dcc984c2bc389fc6f84e78b14521,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
bb9f7fed474fa46d8571fe1ea27667c8,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
bba96934715a73909edd200faabf00a3,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bbb608161c6dae72c70c11e48b81ed6f,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bbba5d4f643711d2c2a43daf4a38c803,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,G__Chitinophaga,
bbc3893d9b3f3b0c9c8d76e14e7dcd29,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Kaistia,
bbed5d6261c19c849291065dd703c5d4,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
bbf0715483ee2965a1db7d41bb9dfdf9,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
bc27ab9f66855cf2f9a71d75ae17d2df,P__Proteobacteria,C__Alphaproteobacteria,O__Ellin329,,,
bc41f3b251143843eff2bf64f22d04f9,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardiaceae,G__Rhodococcus,
bc6683366aea59f2ff78f6da749d09f2,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bc69be1487ce53c613fe19329ba70422,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bc750ed488a9a09e15da0fffeeb36064,,,,,,
bc7a323c4b3b1fd2639f70a4f65d9a30,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
bc854e411c25502362677d20c5a08393,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,G__Castellaniella,S__denitrificans
bc9477a97033daf51b135c7d7c4726fc,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,G__Telluria,S__mixta
bca436cc126d1fddb034eb968d34c20c,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],,
bca8081dd97ce64294be77f342786c83,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bccbd3eb62b8ab5094346c06f3b5e0c1,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Magnetospirillum,S__magnetotacticum
bce814befd7468fb0e30e71011b8d664,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Ramlibacter,
bcef68b4f35fec6d5964d2107a3e2d73,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
bd0690873ba922255678cf3583e83eb0,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
bd17b2bd631989ffc24d36f5ca97b614,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bd29800112b13c118838445f7200e154,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
bd7371ce5e4c63012c0f3a2a1525e0b0,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
bd7514cb710dae556e54401d4110e87e,P__Proteobacteria,C__Gammaproteobacteria,O__Enterobacteriales,F__Enterobacteriaceae,,
bd7519e91aa9558a1956e0cdac95db8e,P__Bacteroidetes,C__Sphingobacteriia,O__Sphingobacteriales,,,
bda0312f2be29d79ff506103ba5c0667,,,,,,
bdb3944846838c096c96d766211e6fa1,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
bdca2ea3894d628c391708eb8cd80130,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
bddaabf3017cffbf3bd4807d161b2ba7,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
bded041b0277f85d8842889087694769,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bdfe4ba21995d4f560d283b5eda33ca7,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
be2099d2ad124357976d49b8423d9ee1,P__Proteobacteria,,,,,
be25f5a2be459a0e4faa57c9c59cf0a0,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
be31286839538d824fcd4d737d8b4af2,P__Proteobacteria,C__Alphaproteobacteria,O__Rickettsiales,,,
be378c70e66c1efda3573eb1a4e00e26,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Caulobacter,
be62711859b82298d4d068102583f020,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
be79918a3136ae7b1ffd50ef28171766,P__Proteobacteria,C__Alphaproteobacteria,,,,
be85b2d5afa614c697df2add23d91ff2,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
be8ca0ba20be7425ab81da4e85181a9d,P__Bacteroidetes,C__Cytophagia,O__Cytophagales,F__Cytophagaceae,G__Dyadobacter,
be9b5ab0890ef285a94f4151ea1b6a30,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
beb4a65620a859bea5e27b272a52dcdc,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,,
bebf8b3b12b5e35ce69d33cf56495a97,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bed1121da0e02cbeff7d6ff31e38d3ce,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bee088766cbdac036cc4b2854e3833e5,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
bee555c5f3eef7e54fec9774866325de,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,S__chocolatum
bef6069ac2703f2d5d7639e1befe5f00,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
bf01e5a6ba67f13557d7c4750ee7c12a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bf16ea3fc60273f418ccd7cc62169db8,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,S__citronellolis
bf2ca331fc956e061600eaa428688a39,P__Proteobacteria,C__Gammaproteobacteria,O__Enterobacteriales,F__Enterobacteriaceae,,
bf395bc506ad3c095b52a604fcd7ac2c,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
bf44f83c72fa83164170f9612fa8aad5,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
bf46f410c0870b2f8c017ec0029f9a5f,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Bradyrhizobium,
bf4787d4b141750b29f690085be0e4df,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bf56f94404af61b179e4375874d1b00d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bf5fc5817f80fbc2032945c44ad80b93,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,,
bf600bf215b3824bf39c07e8df1be1db,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
bf70319691d3601a8c3523a10b429e89,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,,
bf71e22abb5879b05c9b903ee19eb13e,P__Proteobacteria,C__Betaproteobacteria,,,,
bf8ed26d0418b5ca5f1babe8e1c38c90,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
bf9877131ca4c51e3ff111c96adc15f9,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
bfae83cc244c04d2487632b21035775f,P__Firmicutes,C__Bacilli,O__Bacillales,,,
bfb0d674c3455fa1c137ee6f14dd65c0,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
bfca97f9e7aec9ddc1a78efa2a4f7054,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,S__citronellolis
bfdc2e75cd2197fdfc8cf292d18d7976,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
bfe458e076f02daeda94cdb80a9d2f08,P__Cyanobacteria,,,,,
bfe4abf401032073daeb09b0e1f95793,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
bffa3de2c66a733835151b5b9a2da78f,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
c020efb22ce77c02f132e48946c8a7af,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
c029dbea8864fb4ff11cb0691e47eae7,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,,
c03a8e55dbe9817c1b1ce679fe2e358e,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,G__Bacillus,
c048117d4cb5534281ab23062e6b3b58,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,S__panacihumi
c058860500f356ef94f99164a77ef04f,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
c0766dfd6a826f5782ad442fa9350814,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,,
c08c9ea7063754862513c1f3b9da3cc2,P__Proteobacteria,C__Alphaproteobacteria,,,,
c09b629db8ef1d55619a6efe0c2619a3,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
